file;emitter;name;placa_extraida;placa_confianca;placa_origem;hodometro_extraido;hodometro_confianca;hodometro_origem
51260736381687000108550110000010341004296182.xml;36381687000108;AUTO POSTO FIGUEIRA;RAT8F79;70;RESUMO PAGAMENTO: 1691,21|  - DEPOSITO: R$ 1691,21|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 271,43-Sequencia:429618 -Terminal:CAIXA_06 -Op:PAMELA C:1954 E:1954 -Placa:RAT8F79 -km:484016 -media:2.79 k/l|Trib aprox R$152,21 Fed, R$323,02 Est, R;484016;105;RESUMO PAGAMENTO: 1691,21|  - DEPOSITO: R$ 1691,21|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 271,43-Sequencia:429618 -Terminal:CAIXA_06 -Op:PAMELA C:1954 E:1954 -Placa:RAT8F79 -km:484016 -media:2.79 k/l|Trib aprox R$152,21 Fed, R$323,02 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COFINS
51260741090635000104550010001473631299655169.xml;41090635000104;POSTO SABIA;RAU3I63;98;"#CF:B08 EI8312893,380 EF8313104,300 V210,920 Trib aprox R$: 0,00 Federal e 233,72 Estadual Fonte: IBPT 5oi7eW PLACA: RAU-3I63 ODOM: 478647 MOT: . REQ: Atendente: 61816-JOAQUIM LOPES DA SILVA Placa: RAU3I63 Odometro: 478647 | N:0,, Placa: RAU3I63, Odometro: 478.647,000, Media do Veiculo: 0.000; MOT: ";478647;110;"#CF:B08 EI8312893,380 EF8313104,300 V210,920 Trib aprox R$: 0,00 Federal e 233,72 Estadual Fonte: IBPT 5oi7eW PLACA: RAU-3I63 ODOM: 478647 MOT: . REQ: Atendente: 61816-JOAQUIM LOPES DA SILVA Placa: RAU3I63 Odometro: 478647 | N:0,, Placa: RAU3I63, Odometro: 478.647,000, Media do Veiculo: 0.000; MOT: . OBS: - PLACA: RAU3I63; MOT: .; ODOM: 478647KM: 478647 -"
51260741090635000104550010001492411993751041.xml;41090635000104;POSTO SABIA;RAU3I63;98;"#CF:B05 EI7795114,000 EF7795354,760 V240,750 Trib aprox R$: 0,00 Federal e 266,77 Estadual Fonte: IBPT 5oi7eW PLACA: RAU-3I63 ODOM: 483443 Atendente: 61816-JOAQUIM LOPES DA SILVA Placa: RAU3I63 Odometro: 483443 | N:0,, Placa: RAU3I63, Odometro: 483.443,000, Media do Veiculo: 0.000;OBS: - PLACA: RAU3";483443;110;"#CF:B05 EI7795114,000 EF7795354,760 V240,750 Trib aprox R$: 0,00 Federal e 266,77 Estadual Fonte: IBPT 5oi7eW PLACA: RAU-3I63 ODOM: 483443 Atendente: 61816-JOAQUIM LOPES DA SILVA Placa: RAU3I63 Odometro: 483443 | N:0,, Placa: RAU3I63, Odometro: 483.443,000, Media do Veiculo: 0.000;OBS: - PLACA: RAU3I63; ODOM: 483443KM: 483443 -"
51260750128357000209550050000336791003243562.xml;50128357000209;SAO CRISTOVAO;;0;;;0;
51260752501367000192550050000461711501529452.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAX6E36;98;"TRIB. APROX.: R$: 169,62 (FED), R$ 359,98 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 1884,71;PLACA: RAX6E36 - KM: 414408 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Olivei";414408;105;"TRIB. APROX.: R$: 169,62 (FED), R$ 359,98 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 1884,71;PLACA: RAX6E36 - KM: 414408 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;ICMS monofasico sobre combustiveis c"
51260752501367000192550050000463751428848140.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAP8F14;98;"TRIB. APROX.: R$: 15,20 (FED), R$ 34,00 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 200,00 - VISA DEBITO;PLACA: RAP8F14 - KM: 152850 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Traves";152850;105;"TRIB. APROX.: R$: 15,20 (FED), R$ 34,00 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 200,00 - VISA DEBITO;PLACA: RAP8F14 - KM: 152850 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;"
51260752501367000192550050000464271618904847.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAT8F79;98;"TRIB. APROX.: R$: 59,41 (FED), R$ 126,08 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 660,10;PLACA: RAT8F79 - KM: 482950 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira";482950;105;"TRIB. APROX.: R$: 59,41 (FED), R$ 126,08 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 660,10;PLACA: RAT8F79 - KM: 482950 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;ICMS monofasico sobre combustiveis cob"
51260752501367000192550050000466331768705139.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAQ5F96;98;"TRIB. APROX.: R$: 73,48 (FED), R$ 143,49 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 791,31;PLACA: RAQ5F96 - KM: 430803 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira";430803;105;"TRIB. APROX.: R$: 73,48 (FED), R$ 143,49 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 791,31;PLACA: RAQ5F96 - KM: 430803 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;ICMS monofasico sobre combustiveis cob"
51260752501367000192550050000467191207355267.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAU3I63;98;"TRIB. APROX.: R$: 146,52 (FED), R$ 310,95 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 1628,00;PLACA: RAU3I63 - KM: 479426 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Olivei";479426;105;"TRIB. APROX.: R$: 146,52 (FED), R$ 310,95 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 1628,00;PLACA: RAU3I63 - KM: 479426 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;ICMS monofasico sobre combustiveis c"
51260752501367000192550050000468141499746880.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAX6E36;98;"TRIB. APROX.: R$: 37,85 (FED), R$ 72,02 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 403,80;PLACA: RAX6E36 - KM: 416837 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira,";416837;105;"TRIB. APROX.: R$: 37,85 (FED), R$ 72,02 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 403,80;PLACA: RAX6E36 - KM: 416837 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;ICMS monofasico sobre combustiveis cobr"
51260752501367000192550050000469321189306142.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAP8F14;98;"TRIB. APROX.: R$: 13,69 (FED), R$ 30,62 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 180,10 - VISA DEBITO;PLACA: RAP8F14 - KM: 153223 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Traves";153223;105;"TRIB. APROX.: R$: 13,69 (FED), R$ 30,62 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 180,10 - VISA DEBITO;PLACA: RAP8F14 - KM: 153223 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;"
51260752501367000192550050000470491757430780.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAU3I63;98;"TRIB. APROX.: R$: 90,00 (FED), R$ 191,00 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 1000,00 - VISA DEBITO;PLACA: RAU3I63 - KM: 481443 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Trav";481443;105;"TRIB. APROX.: R$: 90,00 (FED), R$ 191,00 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 1000,00 - VISA DEBITO;PLACA: RAU3I63 - KM: 481443 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;ICMS monofasico s"
51260752501367000192550050000472971776999006.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAP8F14;98;"TRIB. APROX.: R$: 3,80 (FED), R$ 8,50 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 50,00 - VISA DEBITO;PLACA: RAP8F14 - KM: 153561 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa ";153561;105;"TRIB. APROX.: R$: 3,80 (FED), R$ 8,50 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 50,00 - VISA DEBITO;PLACA: RAP8F14 - KM: 153561 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;"
51260752501367000192550050000474321112510117.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAP8F14;98;"TRIB. APROX.: R$: 13,60 (FED), R$ 30,43 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 178,99 - VISA DEBITO;PLACA: RAP8F14 - KM: 153744 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Traves";153744;105;"TRIB. APROX.: R$: 13,60 (FED), R$ 30,43 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 178,99 - VISA DEBITO;PLACA: RAP8F14 - KM: 153744 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;"
51260752501367000192550050000476541101074807.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAT8F79;98;"TRIB. APROX.: R$: 161,83 (FED), R$ 343,44 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 1798,12;PLACA: RAT8F79 - KM: 487145 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Olivei";487145;105;"TRIB. APROX.: R$: 161,83 (FED), R$ 343,44 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 1798,12;PLACA: RAT8F79 - KM: 487145 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;ICMS monofasico sobre combustiveis c"
51260752501367000192550050000477731851252745.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAX6E36;98;"TRIB. APROX.: R$: 165,69 (FED), R$ 339,97 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 1817,52;PLACA: RAX6E36 - KM: 417789 - VEICULO: - DONIZETE;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes d";417789;105;"TRIB. APROX.: R$: 165,69 (FED), R$ 339,97 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;PIX: 1817,52;PLACA: RAX6E36 - KM: 417789 - VEICULO: - DONIZETE;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;ICMS monofasico sobre combus"
51260752501367000192550050000478601933969543.xml;52501367000192;COMERCIO DE COMBUSTIVEIS MAE CAROLINA LTDA;RAP8F14;98;"TRIB. APROX.: R$: 3,65 (FED), R$ 8,16 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 48,00 - VISA DEBITO;PLACA: RAP8F14 - KM: 154199 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa ";154199;105;"TRIB. APROX.: R$: 3,65 (FED), R$ 8,16 (EST), R$ 0,00 (MUN) - Fonte: IBPT/empre - 42CA5A;;Formas de PGTO;C. Debito: 48,00 - VISA DEBITO;PLACA: RAP8F14 - KM: 154199 - VEICULO: - ;;Dados para pagamento: BANCO: Sicredi - AG: 0810 - C/C: 52.100-1 - CHAVE PIX CNPJ: 52.501.367/0001-92;Procon/MT - Travessa Paes de Oliveira, s/n, Centro de Cuiaba/MT CEP:78.005-260 - Fone 65 3613 2100;"
51260760700135000868550010000644791614458368.xml;60700135000868;POLIFILTRO SINOP;;0;;;0;
51260761677503000190550020000033931014499677.xml;61677503000190;POSTO MACEDO ITAUBA;RAX6E36;70;RESUMO PAGAMENTO: 2999,32|  - POS DEBITO: R$ 2999,32|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 537,18-Sequencia:1449967 -Terminal:CAIXA01 -Op:FELIPE C:71743 E:79675 -Placa:RAX6E36 -km:4160702|Trib aprox R$270,81 Fed, R$569,91 Est, R$0,00 Mun/F;4160702;105;RESUMO PAGAMENTO: 2999,32|  - POS DEBITO: R$ 2999,32|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 537,18-Sequencia:1449967 -Terminal:CAIXA01 -Op:FELIPE C:71743 E:79675 -Placa:RAX6E36 -km:4160702|Trib aprox R$270,81 Fed, R$569,91 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COFINS
51260761677503000190550020000041421014627319.xml;61677503000190;POSTO MACEDO ITAUBA;RAU3I63;70;RESUMO PAGAMENTO: 1500,00|  - TEF CREDITO: R$ 1500,00|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 270,83-Sequencia:1462731 -Terminal:CAIXA01 -Op:FELIPE C:71743 E:79675 -Placa:RAU3I63 -km:485033 -media:10.32 k/l|Trib aprox R$135,00 Fed, R$286,50 ;485033;105;RESUMO PAGAMENTO: 1500,00|  - TEF CREDITO: R$ 1500,00|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 270,83-Sequencia:1462731 -Terminal:CAIXA01 -Op:FELIPE C:71743 E:79675 -Placa:RAU3I63 -km:485033 -media:10.32 k/l|Trib aprox R$135,00 Fed, R$286,50 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COF
51260761677503000190550020000042141014635304.xml;61677503000190;POSTO MACEDO ITAUBA;RAQ5F96;70;RESUMO PAGAMENTO: 947,93|  - TEF DEBITO: R$ 947,93|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 163,81-Sequencia:1463530 -Terminal:CAIXA01 -Op:FELIPE C:71743 E:79675 -Placa:RAQ5F96 -km:466736|Trib aprox R$87,12 Fed, R$174,91 Est, R$0,00 Mun/Fonte;466736;105;RESUMO PAGAMENTO: 947,93|  - TEF DEBITO: R$ 947,93|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 163,81-Sequencia:1463530 -Terminal:CAIXA01 -Op:FELIPE C:71743 E:79675 -Placa:RAQ5F96 -km:466736|Trib aprox R$87,12 Fed, R$174,91 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COFINS
51260761677503000190550030000035521014453205.xml;61677503000190;POSTO MACEDO ITAUBA;RAX6E36;98;RESUMO PAGAMENTO: 2191,88|  - POS DEBITO: R$ 2191,88|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 389,29-Sequencia:1445320 -Terminal:CAIXA02 -Op:OSMAR C:71743 E:79675 -Placa:RAX6E36|Trib aprox R$198,72 Fed, R$413,74 Est, R$0,00 Mun/Fonte IBPT|MP ;;0;
51260761677503000190550030000038071014507853.xml;61677503000190;POSTO MACEDO ITAUBA;RAU3I63;70;RESUMO PAGAMENTO: 1455,00|  - TEF DEBITO: R$ 1455,00|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 262,71-Sequencia:1450785 -Terminal:CAIXA02 -Op:ELIZANA C:71743 E:79675 -Placa:RAU3I63 -km:480826 -media:18.28 k/l|Trib aprox R$130,95 Fed, R$277,90 ;480826;105;RESUMO PAGAMENTO: 1455,00|  - TEF DEBITO: R$ 1455,00|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 262,71-Sequencia:1450785 -Terminal:CAIXA02 -Op:ELIZANA C:71743 E:79675 -Placa:RAU3I63 -km:480826 -media:18.28 k/l|Trib aprox R$130,95 Fed, R$277,90 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COF
51260761677503000190550030000038911014524204.xml;61677503000190;POSTO MACEDO ITAUBA;RAQ5F96;70;RESUMO PAGAMENTO: 1252,51|  - TEF DEBITO: R$ 1252,51|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 222,30-Sequencia:1452420 -Terminal:CAIXA02 -Op:ELIZANA C:71743 E:79675 -Placa:RAQ5F96 -km:432417 -media:38.03 k/l|Trib aprox R$114,52 Fed, R$233,14 ;432417;105;RESUMO PAGAMENTO: 1252,51|  - TEF DEBITO: R$ 1252,51|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 222,30-Sequencia:1452420 -Terminal:CAIXA02 -Op:ELIZANA C:71743 E:79675 -Placa:RAQ5F96 -km:432417 -media:38.03 k/l|Trib aprox R$114,52 Fed, R$233,14 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COF
51260761677503000190550030000043851014624268.xml;61677503000190;POSTO MACEDO ITAUBA;RAQ5F96;70;RESUMO PAGAMENTO: 1229,53|  - POS DEBITO: R$ 1229,53|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 217,42-Sequencia:1462426 -Terminal:CAIXA02 -Op:ANGELINA C:71743 E:79675 -Placa:RAQ5F96 -km:436265 -media:6.02 k/l|Trib aprox R$112,61 Fed, R$228,21 ;436265;105;RESUMO PAGAMENTO: 1229,53|  - POS DEBITO: R$ 1229,53|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 217,42-Sequencia:1462426 -Terminal:CAIXA02 -Op:ANGELINA C:71743 E:79675 -Placa:RAQ5F96 -km:436265 -media:6.02 k/l|Trib aprox R$112,61 Fed, R$228,21 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COF
51260761677503000190550040000035781014530784.xml;61677503000190;POSTO MACEDO ITAUBA;RAQ5F96;70;RESUMO PAGAMENTO: 1083,69|  - TEF DEBITO: R$ 1083,69|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 191,39-Sequencia:1453078 -Terminal:CAIXA03 -Op:DHEICY C:71743 E:79675 -Placa:RAQ5F96 -km:432882 -media:2.65 k/l|Trib aprox R$99,32 Fed, R$200,94 Est;432882;105;RESUMO PAGAMENTO: 1083,69|  - TEF DEBITO: R$ 1083,69|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 191,39-Sequencia:1453078 -Terminal:CAIXA03 -Op:DHEICY C:71743 E:79675 -Placa:RAQ5F96 -km:432882 -media:2.65 k/l|Trib aprox R$99,32 Fed, R$200,94 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COFINS
51260761677503000190550040000040351014611148.xml;61677503000190;POSTO MACEDO ITAUBA;RAQ5F96;70;RESUMO PAGAMENTO: 1043,39|  - TEF DEBITO: R$ 1043,39|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 180,55-Sequencia:1461114 -Terminal:CAIXA03 -Op:ALINE C:71743 E:79675 -Placa:RAQ5F96 -km:435068 -media:13.08 k/l|Trib aprox R$95,84 Fed, R$192,74 Est;435068;105;RESUMO PAGAMENTO: 1043,39|  - TEF DEBITO: R$ 1043,39|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 180,55-Sequencia:1461114 -Terminal:CAIXA03 -Op:ALINE C:71743 E:79675 -Placa:RAQ5F96 -km:435068 -media:13.08 k/l|Trib aprox R$95,84 Fed, R$192,74 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COFINS
51260761677503000190550040000042301014645683.xml;61677503000190;POSTO MACEDO ITAUBA;RAQ5F96;70;RESUMO PAGAMENTO: 1209,80|  - POS DEBITO: R$ 1209,80|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 216,45-Sequencia:1464568 -Terminal:CAIXA03 -Op:OSMAR C:71743 E:79675 -Placa:RAQ5F96 -km:437223|Trib aprox R$110,20 Fed, R$226,62 Est, R$0,00 Mun/Fon;437223;105;RESUMO PAGAMENTO: 1209,80|  - POS DEBITO: R$ 1209,80|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 216,45-Sequencia:1464568 -Terminal:CAIXA03 -Op:OSMAR C:71743 E:79675 -Placa:RAQ5F96 -km:437223|Trib aprox R$110,20 Fed, R$226,62 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/12/26 sem alteracao no PIS/COFINS
51260761677503000190550050000027501014547026.xml;61677503000190;POSTO MACEDO ITAUBA;RAU3I63;70;RESUMO PAGAMENTO: 1166,40|  - DINHEIRO: R$ 1100,00|  - TEF DEBITO: R$ 66,40|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 210,60-Sequencia:1454702 -Terminal:CAIXA04 -Op:CINTIA MARTINS C:71743 E:79675 -Placa:RAU3I63 -km:482643 -media:10.09 k/l|Trib;482643;105;RESUMO PAGAMENTO: 1166,40|  - DINHEIRO: R$ 1100,00|  - TEF DEBITO: R$ 66,40|ICMS monofasico sobre combustiveis cobrado anteriormente conforme Convenio(s) ICMS 199/2022 Vlr R$ 210,60-Sequencia:1454702 -Terminal:CAIXA04 -Op:CINTIA MARTINS C:71743 E:79675 -Placa:RAU3I63 -km:482643 -media:10.09 k/l|Trib aprox R$104,98 Fed, R$222,78 Est, R$0,00 Mun/Fonte IBPT|MP 1340/2026: Subvencao de R$0,32/L ate 31/
